"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-06","0.00",,,"28","39","17"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-07","0.00",,,"32","37","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-08","0.00",,,"30","35","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-09","0.00",,,"28","33","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-10","0.00",,,"28","32","24"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-11","0.00",,,"16","25","6"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-12","0.00",,,"21","37","5"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-13","0.00",,,"33","50","16"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-14","0.00",,,"29","47","11"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-15","0.00",,,"37","45","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-16","0.00",,,"36","45","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-17","0.00",,,"46","53","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-18","0.19",,,"43","52","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-19","0.00",,,"34","42","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-20","0.00",,,"32","43","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-21","0.00",,,"31","42","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-22","0.00",,,"30","45","15"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-23","0.00",,,"32","49","15"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-24","0.00",,,"38","54","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-25","0.00",,,"41","50","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-26","0.12",,,"43","53","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-27","0.00",,,"37","48","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-28","0.36",,,"29","32","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-02-29","0.08",,,"26","33","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-01","0.00",,,"21","31","10"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-02","0.09",,,"25","35","15"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-03","0.02",,,"19","35","2"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-04","0.07",,,"31","36","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-05","0.07",,,"26","35","17"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-06","0.04",,,"29","34","24"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-07","0.00",,,"38","47","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-08","0.00",,,"50","60","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-09","0.00",,,"54","66","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-10","0.00",,,"32","43","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-11","0.00",,,"37","55","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-12","0.00",,,"43","61","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-13","0.01",,,"34","47","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-14","0.00",,,"34","48","19"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-15","0.01",,,"38","50","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-16","0.00",,,"46","54","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-17","0.00",,,"50","55","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-18","0.00",,,"55","66","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-19","0.00",,,"46","60","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-20","0.00",,,"35","50","20"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-21","0.00",,,"43","65","21"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-22","0.00",,,"45","66","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-23","0.00",,,"49","71","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-24","0.00",,,"54","71","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-25","0.00",,,"45","56","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-26","0.04",,,"44","56","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-27","0.01",,,"39","52","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-28","0.00",,,"43","53","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-29","0.00",,,"48","67","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-30","0.00",,,"53","74","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-03-31","0.00",,,"60","75","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-01","0.00",,,"45","56","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-02","0.01",,,"34","38","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-03","0.00",,,"39","48","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-04","0.00",,,"47","65","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-05","0.00",,,"50","69","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-06","0.02",,,"47","63","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-07","0.00",,,"45","61","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-08","0.41",,,"46","59","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-09","0.15",,,"40","47","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-10","0.00",,,"36","50","22"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-11","0.00",,,"43","59","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-12","0.00",,,"46","68","24"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-13","0.00",,,"52","72","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-14","0.00",,,"53","67","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-15","0.00",,,"45","59","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-16","0.00",,,"41","58","23"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-17","0.28",,,"42","51","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-18","0.05",,,"44","52","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-19","0.11",,,"44","56","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-20","0.00",,,"46","55","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-21","0.00",,,"41","53","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-22","0.00",,,"43","58","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-23","0.00",,,"46","67","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-24","0.00",,,"46","56","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-25","0.00",,,"47","60","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-26","0.00",,,"51","73","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-27","0.00",,,"61","76","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-28","0.21",,,"46","63","29"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-29","0.00",,,"38","51","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-04-30","0.00",,,"41","59","22"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-01","0.00",,,"48","67","28"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-02","0.00",,,"55","77","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-03","0.00",,,"61","77","45"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-04","0.00",,,"57","78","35"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-05","0.00",,,"63","78","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-06","0.00",,,"52","70","33"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-07","0.00",,,"60","77","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-08","0.00",,,"56","73","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-09","0.00",,,"53","67","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-10","0.00",,,"43","49","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-11","0.21",,,"38","46","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-12","0.05",,,"32","39","25"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-13","0.00",,,"39","50","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-14","0.00",,,"40","60","20"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-15","0.00",,,"47","67","27"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-16","0.16",,,"41","45","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-17","0.06",,,"48","58","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-18","0.11",,,"47","51","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-19","0.05",,,"49","59","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-20","0.01",,,"47","63","30"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-21","0.29",,,"53","63","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-22","0.55",,,"50","59","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-23","0.48",,,"37","42","32"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-24","0.01",,,"41","48","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-25","0.00",,,"43","59","26"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-26","0.04",,,"52","61","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-27","0.01",,,"59","69","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-28","0.08",,,"56","69","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-29","0.01",,,"47","54","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-30","0.00",,,"50","57","42"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-05-31","0.00",,,"52","64","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-01","0.00",,,"51","70","31"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-02","0.00",,,"56","76","36"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-03","0.00",,,"62","85","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-04","0.04",,,"65","81","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-05","0.00",,,"65","85","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-06","0.13",,,"57","68","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-07","0.05",,,"54","69","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-08","0.20",,,"47","49","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-09","0.32",,,"52","60","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-10","0.77",,,"51","54","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-11","0.36",,,"54","61","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-12","0.00",,,"54","68","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-13","0.01",,,"58","68","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-14","0.00",,,"56","72","39"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-15","0.00",,,"52","60","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-16","0.00",,,"50","65","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-17","0.00",,,"44","53","34"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-18","0.00",,,"49","53","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-19","0.00",,,"52","63","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-20","0.00",,,"54","70","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-21","0.00",,,"56","70","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-22","0.00",,,"60","79","40"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-23","0.00",,,"62","85","38"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-24","0.00",,,"57","66","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-25","0.17",,,"60","70","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-26","0.14",,,"59","73","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-27","0.00",,,"60","70","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-28","0.00",,,"61","79","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-29","0.00",,,"65","83","46"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-06-30","0.00",,,"68","81","55"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-01","0.00",,,"69","86","52"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-02","0.00",,,"64","79","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-03","0.08",,,"65","82","47"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-04","0.80",,,"62","74","50"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-05","0.20",,,"59","69","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-06","0.00",,,"61","77","44"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-07","0.06",,,"64","79","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-08","0.00",,,"58","74","41"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-09","0.01",,,"60","83","37"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-10","0.00",,,"68","86","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-11","0.00",,,"67","85","48"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-12","0.00",,,"65","87","43"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-13","0.00",,,"69","88","49"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-14","0.00",,,"73","95","51"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-15","0.00",,,,"85","64"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-16","0.00",,,"73","93","53"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-17","0.00",,,"75","97","53"
"USW00024150","LIVINGSTON AIRPORT, MT US","2004-07-18","0.06",,,"75","93","56"
